gen,best_fitness,max_raw_reward,avg_raw_reward
51,0.14155838747559849,-782.6777807236265,-1038.8270633290722
52,0.14311525791696342,-802.1740499694091,-1043.7505709024324
53,0.17667605694553898,-622.6373082365101,-923.368530560771
54,0.16493675960927595,-600.0945607372923,-884.7359974250617
55,0.13750728983974728,-746.960464994963,-983.97047389158
56,0.16617568468233979,-606.7793153987428,-911.7312733951653
57,0.16360320922281046,-647.5131190485897,-899.7616319260338
58,0.14467066508544013,-687.5845215071155,-941.3226884052959
59,0.1471272316387731,-821.4642971163039,-1109.533492796306
60,0.1485268146779404,-628.4917453874624,-891.9581862088977
61,0.1721944358442402,-686.5055711521129,-969.7645666253192
62,0.16749983661152995,-664.9539665726754,-912.1909458443472
63,0.16061483188856854,-641.5925519136318,-891.7879995300436
64,0.1478955583043734,-877.318896590823,-1058.0573362904681
65,0.16326525718356794,-735.9064375815899,-969.3145776216058
66,0.16093598530190262,-631.9239325633605,-920.2231270039446
67,0.17137800270784675,-604.6297322278049,-929.0675627737614
68,0.17904854423973637,-646.6507035110734,-926.2383294782948
69,0.13575778698485821,-815.4247296572782,-1057.685990251829
70,0.1650804034068077,-664.4941166118517,-952.7580192754732
71,0.1634921990712882,-645.3509861798317,-920.6793083373764
72,0.1529132286362176,-732.7283455653621,-998.2579088773474
73,0.14531593223124173,-783.1797324617562,-1035.2689165914076
74,0.16525794063259888,-594.245450013708,-907.074440612268
75,0.16331013703408903,-633.167142060148,-922.3933007600144
76,0.13874707068950903,-702.7867578771414,-933.8870575788713
77,0.15919635706649515,-712.5746130570205,-975.231211528396
78,0.15813459335306485,-648.5840374720086,-917.4919785159873
79,0.14793117776394088,-652.2122862088265,-887.0182008071378
80,0.16621797924124554,-623.049875490666,-926.3540560882069
81,0.17530778559404459,-643.2077593229126,-964.7468254612726
82,0.15715102459308022,-582.7671279295882,-921.1031018159717
83,0.15780306243769573,-624.3137347606956,-910.3174417791837
84,0.1654293674287819,-687.7258570801662,-972.8614767774797
85,0.13245546848197193,-584.06358292622,-930.7153410040353
86,0.14551297902819815,-707.3289285329649,-985.8478125767928
87,0.1564631677357358,-633.800338484661,-911.8684069686253
88,0.17251236744853127,-654.2471865353762,-969.8905658616901
89,0.14497960326280515,-756.0150682587855,-995.9468248793163
90,0.13314216290788702,-870.3280463782623,-1098.8406568656997
91,0.14519598858514146,-725.3514379236829,-996.2627849245949
92,0.1540221259357813,-697.8943819612198,-984.5800562110433
93,0.16921495866447694,-692.1416112574612,-968.9854080413481
94,0.1705434851211812,-689.1950508804069,-936.9693712790832
95,0.16627077780925867,-668.2806163301682,-937.6115740445454
96,0.1539525869707272,-703.2465597241568,-947.7150211412721
97,0.15754149423045077,-647.324181689564,-915.1451178783218
98,0.16721736146660154,-647.2807473061506,-940.7816838661382
99,0.13078937619950745,-666.9413720124196,-982.6845800719234
100,0.1571465788581179,-704.8410965877599,-952.1757317536202
