gen,best_fitness,max_raw_reward,avg_raw_reward
41,0.13557303258557257,-789.7611995882227,-1067.342368108601
42,0.16612116477261796,-718.0969375014454,-1027.4684043884918
43,0.169362586131191,-586.5721709860211,-959.6837685735048
44,0.16787046923337945,-650.4241866728491,-950.9162857552615
45,0.161228768742613,-653.4159034696613,-927.6932161077135
46,0.15365053671018009,-761.8885922520434,-1051.7227875912024
47,0.15379399930455379,-656.4322307965499,-957.0456645213973
48,0.15065008898756774,-787.3143593046224,-1046.4684031334443
49,0.17655079638591004,-660.6180447417373,-967.0172180442585
50,0.1497554936596406,-740.9975106078884,-1032.4644804165237
51,0.18475919457039558,-664.0854971567209,-978.9946423477919
52,0.1859997198138156,-626.1525507975257,-978.6598999856546
53,0.15975771579929027,-650.3461518106861,-975.0675292489805
54,0.1285325227002419,-838.104626017185,-1122.7502478714841
55,0.17473480295772803,-688.8175968618331,-987.1396276103702
56,0.16801291426077714,-607.1146929307911,-979.8101326434321
57,0.17947431932434532,-582.7757725905598,-969.1175344107933
58,0.15069006559004142,-829.4112488961522,-1120.749997733846
59,0.14679793657746557,-738.278815848174,-1034.6168051501302
60,0.17710357445141198,-604.1921645125551,-954.0199119043014
61,0.17351982378323574,-737.4294308720687,-1014.4099389119322
62,0.15893209827274096,-633.2604398630053,-971.0689581848703
63,0.15373756563769575,-875.2435492003206,-1172.6153693461395
64,0.17972642449444698,-673.8659521012557,-1025.2202519351415
65,0.168117781126963,-604.1859411608045,-956.1665294443001
66,0.15596415624815332,-781.2398967208852,-1096.1363321095564
67,0.18670891374910542,-712.0231585849388,-1107.6945565462058
68,0.17566595387809378,-727.8041828564261,-1075.541060350253
69,0.16178944253258784,-625.0781000777138,-979.0827305642731
70,0.14310070000784034,-855.061610313083,-1115.8134763227106
71,0.15905544979653657,-612.7585799701312,-934.3149075601401
72,0.16363192114858066,-599.2893545333204,-885.6341635062973
73,0.16490884688687557,-706.0049225799296,-984.7595589874791
74,0.1676564270584883,-578.6419929367078,-886.8634041397174
75,0.153111958601696,-593.0673580579643,-905.4632106133233
76,0.1423808038536905,-795.4333530610845,-1036.259983529675
77,0.15358550143556005,-655.3214771267543,-956.9588041707085
78,0.16297139826877083,-719.6981244320591,-1054.8138404802094
79,0.15096980461179138,-746.9186328939971,-1044.633143822623
80,0.14996457705934876,-667.0746573812434,-950.6337960329975
81,0.16870911671089378,-577.2104789482028,-937.5373270659637
82,0.13990776274163497,-881.7781423587443,-1140.6524701055114
83,0.1870976012519503,-602.7632455289959,-1016.0326239655753
84,0.181988749844233,-705.0711429330363,-1011.0569816427891
85,0.17828923458061788,-575.7607320561167,-966.8889967822989
86,0.15212532149542252,-854.7212298088286,-1114.7262743547647
87,0.17524875924216574,-630.4253835226119,-1027.4443036172995
88,0.21119494231592348,-611.0328115993673,-1000.1852920654652
89,0.1709624272848355,-630.5632999562733,-941.3526883543205
90,0.17000226931172457,-581.4583280267514,-987.6191188128436
91,0.16690737429842856,-607.6196535974475,-969.3646834646248
92,0.1447303501936171,-778.7156630566345,-1022.6036220281904
93,0.139802101060689,-847.3048128432941,-1138.1412630032241
94,0.1701192509730059,-668.2502388443097,-1013.0858043478469
95,0.16658045413811673,-712.6773167051097,-1052.7946600404466
96,0.146117678274059,-759.3752066858323,-1085.7604828762853
97,0.15652573702843153,-731.2426875730997,-1026.6624053794462
98,0.17211857499645128,-664.5228800387531,-1001.13046342184
99,0.15712448467081241,-618.0111059302442,-957.7646765168143
100,0.1670948880987942,-727.5508708855084,-991.0242328430218
