(base) PS D:\OneDrive\OneDrive - Dalhousie University\2026_Winter\ga_combine\source_code\multi_ppo_cartpole_4.5M_smoo> python ppo_cartpole_4.5M.py
=== Starting E2E PPO Vision Baseline (Strict Time-Equivalent) Tests ===
Target Score: 495.0 | Max Steps Allowed: 4500000


--- Running Seed 101 (1/5) with 16 parallel workers ---
    [Progress] Steps: 280000 | Elapsed: 309.0s | Recent 20-Ep Avg Reward: 263.9
    [Progress] Steps: 290000 | Elapsed: 317.5s | Recent 20-Ep Avg Reward: 211.8
    [Progress] Steps: 300000 | Elapsed: 325.7s | Recent 20-Ep Avg Reward: 248.0
    [Progress] Steps: 310000 | Elapsed: 333.9s | Recent 20-Ep Avg Reward: 480.7
    [Progress] Steps: 320000 | Elapsed: 345.5s | Recent 20-Ep Avg Reward: 407.9
    [Progress] Steps: 330000 | Elapsed: 353.7s | Recent 20-Ep Avg Reward: 373.1
    [Progress] Steps: 340000 | Elapsed: 361.8s | Recent 20-Ep Avg Reward: 252.8
    [Progress] Steps: 350000 | Elapsed: 370.1s | Recent 20-Ep Avg Reward: 181.2
    [Progress] Steps: 360000 | Elapsed: 378.7s | Recent 20-Ep Avg Reward: 454.9
    [Progress] Steps: 370000 | Elapsed: 390.8s | Recent 20-Ep Avg Reward: 461.1
    [Progress] Steps: 380000 | Elapsed: 399.0s | Recent 20-Ep Avg Reward: 466.1
    [Progress] Steps: 390000 | Elapsed: 407.5s | Recent 20-Ep Avg Reward: 500.0

    [SUCCESS] Target reward 495.0 reached at step 390000!
    [SUCCESS] Time taken to converge: 407.50 seconds.
[*] Final Result for Seed 105: Stopped at 390000 steps in 408.04 seconds
[*] Data strictly saved to: ppo_results_seed_105\ppo_learning_curve.csv
[*] Model successfully saved to: ppo_results_seed_105\final_ppo_model.zip

==================================================
=== FINAL CONVERGENCE SUMMARY ACROSS 5 SEEDS ===
Average Convergence Time: 560.92 sec (±100.81)
Average Convergence Steps: 448000 steps (±85417)
==================================================
