generation,best_fitness_score,global_max_raw_reward,global_avg_raw_reward,selected_individual_reward
40,0.04478309764465518,-102.61075754514891,-205.52981172481617,-106.37802744323179
41,0.04429069796617764,-81.21623891495054,-242.86113343562104,-106.13736495453577
42,0.04373131783987985,-55.04052894577527,-252.57590839963765,-121.43088782508926
43,0.04350336959030624,-95.01061552356467,-258.2627352329917,-133.2855624025659
44,0.04500633216973594,-77.6540391175783,-215.00736089488177,-77.6540391175783
45,0.04390309421558537,-82.7662255770341,-244.5692014460221,-88.7644569009262
46,0.0440429639498076,-70.58300880306186,-211.81467221498608,-70.58300880306186
47,0.04420613126164597,-77.3925902753429,-238.56952713665527,-89.38011228764455
48,0.04363498131077318,-77.67527264566203,-208.72194272254828,-91.36242223871258
49,0.04331334878101989,-76.09650952548603,-221.5488504137282,-93.01593431941897
50,0.044276199844567765,-70.19675334789511,-208.66443470840562,-88.6339220424666
51,0.04475145417312624,-79.31616818741176,-221.64860174565595,-82.68411164509305
52,0.04412448880724984,-68.75899992989517,-275.5496463128358,-110.78081867448623
53,0.04622707437111379,-77.16302629993805,-283.7657507971082,-103.1766442096837
54,0.04673307731781622,-61.11565450232291,-241.39128947017403,-64.66850616053921
55,0.0458119700001634,-89.86299511825251,-215.18911268398776,-112.40768880994418
56,0.04548719405489992,-58.7476302991407,-183.69582803764922,-58.7476302991407
57,0.04592473434874324,-77.71740494845207,-212.96653190987288,-95.43736340114498
58,0.04547178722179005,-82.10391560664881,-180.8335391478375,-82.10391560664881
59,0.04491728577355737,-73.2917217701823,-208.72768046844715,-73.79373398252781
60,0.04668774803135962,-60.67833255835906,-183.1267170801469,-60.67833255835906
61,0.04601018507158415,-68.26586748757605,-187.7340076387171,-99.5960240490194
62,0.04625062356730768,-61.2931702213505,-173.25378157246683,-61.2931702213505
63,0.04559069468828954,-49.201420794085095,-194.6042127945341,-49.201420794085095
64,0.04632345526529555,-41.0617135780658,-171.098392575894,-41.0617135780658
65,0.04672771885015532,-47.3089494019017,-184.0725975471594,-47.3089494019017
66,0.04642039377668511,-40.11567244182758,-177.6256510319785,-40.11567244182758
67,0.0464398926991053,-43.0784106490972,-187.12234689032866,-43.0784106490972
68,0.04997244319375868,-46.68338250653697,-181.61411901448295,-76.77123423807066
