generation,best_fitness_score,global_max_raw_reward,global_avg_raw_reward,selected_individual_raw_reward
59,0.5216202775706776,-114.6,-183.58800000000002,-114.6
60,0.5057939966169308,-114.4,-183.044,-114.4
61,0.4994137593771697,-114.8,-182.96,-114.8
62,0.4787104903004783,-114.8,-181.356,-114.8
63,0.46181534328136553,-115.0,-181.696,-115.0
64,0.45372787745716464,-113.6,-181.11199999999997,-113.6
65,0.44965023447181435,-114.4,-181.304,-114.4
66,0.44454441969842745,-113.8,-181.21199999999996,-113.8
67,0.4377781361529207,-114.6,-180.44,-114.6
68,0.43771432183415404,-114.8,-181.072,-114.8
69,0.43432731535733093,-114.0,-180.37600000000003,-114.0
70,0.4224147147453084,-112.0,-178.984,-115.2
71,0.40120832375647975,-110.4,-175.24400000000003,-113.6
72,0.3879866304163689,-110.0,-175.704,-113.0
73,0.3708324851031775,-114.4,-175.708,-114.4
74,0.35633382652574175,-110.0,-175.12400000000002,-110.6
75,0.34817478344363434,-110.0,-175.14,-110.0
76,0.34633571826207027,-109.8,-173.90800000000002,-109.8
77,0.33967417011124884,-110.4,-172.748,-110.4
78,0.3391118213880104,-110.2,-172.76399999999998,-110.2
79,0.33081040902465225,-110.4,-171.8,-110.4
80,0.32664487002215187,-110.2,-173.28,-110.2
81,0.32847854289331363,-109.6,-174.06399999999996,-109.6
82,0.327827421447744,-110.6,-173.05599999999998,-110.6
83,0.3330832589720916,-110.2,-174.66400000000002,-110.2
84,0.33824176211667156,-109.8,-173.592,-110.2
85,0.34076489651399866,-109.6,-173.11599999999999,-110.4
86,0.3431562438595036,-109.4,-174.368,-110.4
87,0.3392628231194518,-110.4,-170.456,-111.0
88,0.32912581033398297,-109.6,-170.56799999999998,-109.6
89,0.32191584033304166,-114.6,-172.584,-117.4
90,0.3115773794116217,-109.6,-170.49599999999998,-114.0
91,0.309393007373005,-111.2,-171.84799999999998,-113.8
92,0.3082213612871346,-109.8,-170.28799999999998,-113.4
93,0.31129661769229805,-109.4,-170.75599999999997,-109.6
94,0.31492986308271387,-109.8,-169.34,-109.8
95,0.3093524414359118,-115.2,-172.528,-118.6
96,0.3042290679965419,-109.6,-171.36,-109.6
97,0.30854465955189553,-110.6,-171.93200000000002,-110.6
98,0.3093809020463076,-109.6,-171.328,-109.6
99,0.3134882172779935,-109.6,-171.748,-109.6
100,0.3155234339548506,-109.8,-170.408,-109.8
