generation,best_fitness_score,global_max_raw_reward,global_avg_raw_reward,selected_individual_reward
33,0.046846077888869124,-79.00182392928401,-194.53427070219203,-79.00182392928401
34,0.04833117254737992,-81.72747788249876,-213.05507467403015,-81.72747788249876
35,0.047804464990253585,-107.21734644763437,-213.90051633981324,-117.18119010543265
36,0.0469870420025547,-85.63019557569555,-206.28042063846905,-85.63019557569555
37,0.046956874440791704,-95.9366711467697,-205.58446114524443,-95.9366711467697
38,0.047574601694507855,-103.97641454134074,-209.31099354486003,-103.97641454134074
39,0.04640330635454996,-96.21122753678755,-214.75310805079468,-108.93529156524316
40,0.04623014291677245,-94.4428140874179,-224.1927064104224,-104.48656044549637
41,0.04638698759839887,-85.44407935216503,-200.31047408243595,-117.17038926335674
42,0.045118389810027915,-74.49580630992502,-217.22500750021675,-74.49580630992502
43,0.04817933161304692,-61.29946385689725,-208.4072355779491,-61.29946385689725
44,0.04683704196770973,-73.51531212245621,-226.7430526297688,-73.51531212245621
45,0.04984549635036811,-49.634793744244476,-209.6810201797467,-49.634793744244476
46,0.049420265704715395,-72.19650160797758,-204.03230626489363,-72.19650160797758
47,0.049095504015769995,-69.0085910455275,-195.62733474370773,-69.0085910455275
48,0.049068985420788504,-77.27104183402449,-221.6851868016173,-77.27104183402449
49,0.04922826941865218,-67.94743777294092,-255.50131334245577,-67.94743777294092
50,0.04685873756827779,-67.2347966947923,-223.4812062589178,-67.2347966947923
51,0.048277477058808596,-54.62400147501967,-210.30898389247847,-54.62400147501967
52,0.0471684818482029,-36.15312875078588,-194.85402781217806,-36.15312875078588
53,0.04707422980922434,-64.53513385088202,-182.5034802428582,-64.53513385088202
54,0.046969890706864026,-61.516690898682214,-196.452640281455,-61.516690898682214
55,0.0479269269408152,-73.29364377612087,-201.64225921553958,-73.29364377612087
56,0.04737403474876993,-63.67274044608412,-192.715595029099,-63.67274044608412
57,0.04618410286240372,-56.24220296111505,-183.87151240511733,-60.82459594138103
58,0.04572912786904976,-64.32491147523831,-190.32702811526005,-64.32491147523831
59,0.048603803241520305,-47.450194131722924,-192.91296170833374,-47.450194131722924
60,0.046475818373403845,-69.4097377037335,-188.57427789940965,-103.55416852875719
61,0.04704453415063357,-76.16101879989493,-212.79256904936912,-85.74640870937802
