(neat) PS D:\Git\ga_combine\source_code\multi_ppo_cartpole_4.5M> python ppo_cartpole_4.5M.py
=== Starting E2E PPO Vision Baseline (Strict Time-Equivalent) Tests ===
Target Score: 495.0 | Max Steps Allowed: 4500000


--- Running Seed 101 (1/5) with 16 parallel workers ---
    [Progress] Steps: 1040000 | Elapsed: 1450.7s | Recent 20-Ep Avg Reward: 38.6
    [Progress] Steps: 1050000 | Elapsed: 1468.8s | Recent 20-Ep Avg Reward: 47.6
    [Progress] Steps: 1060000 | Elapsed: 1481.8s | Recent 20-Ep Avg Reward: 43.1
    [Progress] Steps: 1070000 | Elapsed: 1494.5s | Recent 20-Ep Avg Reward: 49.5
    [Progress] Steps: 1080000 | Elapsed: 1507.7s | Recent 20-Ep Avg Reward: 45.5
    [Progress] Steps: 1090000 | Elapsed: 1525.8s | Recent 20-Ep Avg Reward: 44.6
    [Progress] Steps: 1100000 | Elapsed: 1538.6s | Recent 20-Ep Avg Reward: 40.9
    [Progress] Steps: 1110000 | Elapsed: 1550.8s | Recent 20-Ep Avg Reward: 47.2
    [Progress] Steps: 1120000 | Elapsed: 1563.5s | Recent 20-Ep Avg Reward: 46.1
    [Progress] Steps: 1130000 | Elapsed: 1576.2s | Recent 20-Ep Avg Reward: 42.4
    [Progress] Steps: 1140000 | Elapsed: 1593.9s | Recent 20-Ep Avg Reward: 46.4
    [Progress] Steps: 1150000 | Elapsed: 1606.9s | Recent 20-Ep Avg Reward: 44.5
    [Progress] Steps: 1160000 | Elapsed: 1619.2s | Recent 20-Ep Avg Reward: 45.5
    [Progress] Steps: 1170000 | Elapsed: 1632.1s | Recent 20-Ep Avg Reward: 45.4
    [Progress] Steps: 1180000 | Elapsed: 1650.3s | Recent 20-Ep Avg Reward: 48.9
    [Progress] Steps: 1190000 | Elapsed: 1663.2s | Recent 20-Ep Avg Reward: 38.7
    [Progress] Steps: 1200000 | Elapsed: 1675.9s | Recent 20-Ep Avg Reward: 41.9
    [Progress] Steps: 1210000 | Elapsed: 1688.5s | Recent 20-Ep Avg Reward: 45.2
    [Progress] Steps: 1220000 | Elapsed: 1700.9s | Recent 20-Ep Avg Reward: 47.6
    [Progress] Steps: 1230000 | Elapsed: 1719.0s | Recent 20-Ep Avg Reward: 46.4
    [Progress] Steps: 1240000 | Elapsed: 1732.0s | Recent 20-Ep Avg Reward: 43.5
    [Progress] Steps: 1250000 | Elapsed: 1744.5s | Recent 20-Ep Avg Reward: 42.9
    [Progress] Steps: 1260000 | Elapsed: 1757.5s | Recent 20-Ep Avg Reward: 40.6
    [Progress] Steps: 1270000 | Elapsed: 1775.6s | Recent 20-Ep Avg Reward: 38.0
    [Progress] Steps: 1280000 | Elapsed: 1788.5s | Recent 20-Ep Avg Reward: 45.0
    [Progress] Steps: 1290000 | Elapsed: 1801.4s | Recent 20-Ep Avg Reward: 44.7
    [Progress] Steps: 1300000 | Elapsed: 1814.2s | Recent 20-Ep Avg Reward: 46.6
    [Progress] Steps: 1310000 | Elapsed: 1827.2s | Recent 20-Ep Avg Reward: 43.5
    [Progress] Steps: 1320000 | Elapsed: 1845.2s | Recent 20-Ep Avg Reward: 44.2
    [Progress] Steps: 1330000 | Elapsed: 1857.8s | Recent 20-Ep Avg Reward: 44.9
    [Progress] Steps: 1340000 | Elapsed: 1870.5s | Recent 20-Ep Avg Reward: 41.5
    [Progress] Steps: 1350000 | Elapsed: 1883.6s | Recent 20-Ep Avg Reward: 46.6
    [Progress] Steps: 1360000 | Elapsed: 1901.8s | Recent 20-Ep Avg Reward: 42.6
    [Progress] Steps: 1370000 | Elapsed: 1914.7s | Recent 20-Ep Avg Reward: 45.0
    [Progress] Steps: 1380000 | Elapsed: 1927.5s | Recent 20-Ep Avg Reward: 45.4
    [Progress] Steps: 1390000 | Elapsed: 1940.2s | Recent 20-Ep Avg Reward: 46.0
    [Progress] Steps: 1400000 | Elapsed: 1953.4s | Recent 20-Ep Avg Reward: 38.6
    [Progress] Steps: 1410000 | Elapsed: 1971.8s | Recent 20-Ep Avg Reward: 42.0
    [Progress] Steps: 1420000 | Elapsed: 1984.5s | Recent 20-Ep Avg Reward: 39.7
    [Progress] Steps: 1430000 | Elapsed: 1997.2s | Recent 20-Ep Avg Reward: 46.4
