generation,best_fitness_score,global_max_raw_reward,global_avg_raw_reward,selected_individual_raw_reward
38,0.11874002259653973,-0.00014652887808927871,-0.8000165502621226,-0.0024317235798483596
39,0.11617047115266994,-6.599843780758985e-05,-0.6012258727035023,-0.0005276098290986052
40,0.1145280874763628,-0.0001017416955177946,-0.6644812307945085,-0.0006200416436488693
41,0.11624540825685878,-9.407326228820456e-05,-0.8873935817730182,-0.002116852107559833
42,0.1125415080251847,-0.0001676805299784026,-0.36477531414473324,-0.00212782553124648
43,0.11096672597318469,-0.0001426800648116644,-0.4750558299749328,-0.0006651035324846073
44,0.11101488313665908,-0.00016971626943257145,-0.5661697179290023,-0.0047650696580500244
45,0.11479219845398411,-0.00019664071863834668,-0.6929767442850594,-0.0012556869771816134
46,0.11149173684994765,-0.00019299980391498535,-0.5256042420931781,-0.001253479961357488
47,0.11299631720875722,-4.385819043581901e-05,-0.6715078857420318,-4.385819043581901e-05
48,0.11472747027339078,-0.0001116897003583305,-0.8466623121117561,-0.012659420288646233
49,0.11401997262838162,-5.4288911879113464e-05,-0.7334859097649914,-0.012683510340700057
50,0.11629570178781512,-6.030133974516397e-05,-0.5910895917287751,-0.0005988292783252358
51,0.11297771563291922,-0.00012054409218892619,-0.5340055794886399,-0.00012054409218892619
52,0.11249162282836307,-0.00012588212059185533,-1.1952531999924167,-0.00012588212059185533
53,0.11146058882188625,-0.00012059322526509231,-0.6829528762455231,-0.00012059322526509231
54,0.11330585852934866,-7.817485192421742e-05,-1.151021643288194,-0.0003106972586681785
55,0.12179192339257322,-0.00010265241071393311,-0.6028548638015685,-0.017902723453824126
56,0.11831140888758396,-0.0001904976497994532,-0.5686021676385388,-0.017859270015004453
57,0.1155481329129915,-0.00032684200754034637,-0.38450535483601733,-0.00032684200754034637
58,0.12322748468273381,-0.00015015540091895763,-0.7499570385236568,-0.0027391288216709686
59,0.1195270547761638,-8.716393032188144e-05,-0.47244309434837545,-0.002726015865486371
60,0.11645587856250676,-0.00011503583720936786,-0.4190097203006997,-0.002821443719311517
61,0.11649276590770768,-0.00015147775340882422,-0.5080009371564718,-0.006104107511200431
62,0.11542944784044828,-0.00017165125425534132,-0.4175324056400346,-0.0003108138283382517
63,0.1129496234453049,-0.00025117432085980965,-0.7276597233760955,-0.00030724542889289395
